日期,阶段,部门,具体任务,工时,项目编码,项目名称,labor_efficiency,收益（元）,采购成本（元）,盈利（元）,谈判状态
09/02-09/08,4. 竣工阶段,预算部,项目已完工结算阶段（2h),2.0,ISS24069-XA05,西安高新区环普产业园E幢25层MAG华为场地机房消防器材七氟丙烷维护项目,100.0,107943.69,114848.36,-6904.67,
09/09-09/15,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24069-XA05,西安高新区环普产业园E幢25层MAG华为场地机房消防器材七氟丙烷维护项目,100.0,107943.69,114848.36,-6904.67,
09/16-09/22,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24069-XA05,西安高新区环普产业园E幢25层MAG华为场地机房消防器材七氟丙烷维护项目,100.0,107943.69,114848.36,-6904.67,
09/02-09/08,4. 竣工阶段,预算部,项目已完工结算阶段（4h）,4.0,ISS24071-WH05,武汉东湖高新区未来科技城C2栋10层MAG场地电路及监控系统改造项目,75.0,158501.7,171823.26,-13321.56,
09/09-09/15,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24071-WH05,武汉东湖高新区未来科技城C2栋10层MAG场地电路及监控系统改造项目,150.0,158501.7,171823.26,-13321.56,
09/02-09/08,4. 竣工阶段,预算部,项目已完工结算阶段（2h）,2.0,ISS24080-BJ06,北京海淀区互联网创新中心3层二期综合场地退租项目,100.0,64653.7,57865.96,6787.74,
09/02-09/08,2. 设计阶段,预算部,项目前期平面图纸概算阶段（4h),4.0,ISS24149-SZ09,深圳福田新浩E都4层6层MAG荣耀场地机房空调管道漏水5层天花修复项目,100.0,24823.69,25145.27,-321.58,
09/09-09/15,3. 施工阶段,预算部,施工图纸报价阶段,4.0,ISS24149-SZ09,深圳福田新浩E都4层6层MAG荣耀场地机房空调管道漏水5层天花修复项目,100.0,24823.69,25145.27,-321.58,
09/09-09/15,5. 售后阶段,IT部,大会议室无法投屏，远程指导解决,1.0,GS19037-BJ04,东方通数码大厦办公室装修,100.0,,,,
09/09-09/15,2. 设计阶段,IT部,与甲方沟通，更新弱电施工图,6.0,ISS24146-XA09,西安高新区环普产业园E幢2层4层MAG华为ICTT终端业务场地改造项目,100.0,,,0.0,
09/09-09/15,2. 设计阶段,预算部,项目前期平面图纸概算阶段,8.0,ISS24146-XA09,西安高新区环普产业园E幢2层4层MAG华为ICTT终端业务场地改造项目,100.0,,,0.0,
09/16-09/22,2. 设计阶段,机电部,水暖电施工图纸绘制,15.0,ISS24146-XA09,西安高新区环普产业园E幢2层4层MAG华为ICTT终端业务场地改造项目,100.0,,,0.0,
09/09-09/15,2. 设计阶段,设计2部,概念方案,4.0,GS240096-BJ52,东环国际办公室设计项目,100.0,,,,
09/16-09/22,1. 投标阶段,设计2部,"需求对接,平面方案,概念方案",1.0,GS240096-BJ52,东环国际办公室设计项目,400.0,,,,
09/16-09/22,1. 投标阶段,业务部Lina,看现场，规划设计面积,1.0,GS240096-BJ52,东环国际办公室设计项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计2部,"概念方案,平面方案",16.0,GS240096-BJ52,东环国际办公室设计项目,25.0,,,,
09/23-09/29,1. 投标阶段,业务部Lina,客户过来参观，规划设计区域，节后跟客户沟通，概念及想法,1.0,GS240096-BJ52,东环国际办公室设计项目,100.0,,,,
09/09-09/15,1. 投标阶段,设计3部,商务阶段,3.0,GS240094-GD09,大唐集团广东办公室会议室设计施工项目,100.0,,,,
09/16-09/22,1. 投标阶段,预算部,配合商务及设计人员，进行设计概算的调整，增加会议音视频系统报价,1.0,GS240094-GD09,大唐集团广东办公室会议室设计施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,预算部,设计概算调整，报出,1.0,GS240094-GD09,大唐集团广东办公室会议室设计施工项目,100.0,,,,
09/09-09/15,1. 投标阶段,设计3部,物料手册,11.0,GS240095-BJ51,航柒书院精装修施工项目,100.0,,,0.0,进行中
09/09-09/15,2. 设计阶段,预算部,项目设计阶段（航柒书院精装修施工项目）1、根据方案及平面图纸出施工报价,24.0,GS240095-BJ51,航柒书院精装修施工项目,56.25,,,0.0,进行中
09/09-09/15,1. 投标阶段,预算部,项目过程成本沟通,3.0,GS240095-BJ51,航柒书院精装修施工项目,450.0,,,0.0,进行中
09/09-09/15,1. 投标阶段,设计3部,平面方案,5.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,460.0,,,,
09/09-09/15,2. 设计阶段,业务部Lina,设计需求沟通,5.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/16-09/22,1. 投标阶段,IT部,现场踏勘及答疑,5.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,400.0,,,,
09/16-09/22,1. 投标阶段,设计3部,"现场勘查,平面方案",23.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/16-09/22,1. 投标阶段,业务部Lina,看现场，沟通需求，启动设计施工投标,5.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/16-09/22,1. 投标阶段,预算部,项目投标阶段1、熟悉投标文件,5.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,560.0,,,,
09/16-09/22,1. 投标阶段,预算部,1、现场踏勘,15.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,186.66666666666663,,,,
09/23-09/29,1. 投标阶段,IT部,内部沟通会，点位绘制及说明，答疑，询价等。方案PPT编辑，讲标等,35.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,57.14285714285714,,,,
09/23-09/29,1. 投标阶段,机电部,投标配合,45.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计2部,"平面方案,效果方案,概念方案",126.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计3部,"平面方案,PPT整理,项目述标,投标商务技术内部会,预算交底",26.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,88.46153846153845,,,,
09/23-09/29,1. 投标阶段,业务部Lina,投标中，27号述标，平面效果略调整，29号提交报价，10月9号第二次报价方案提交,4.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,125.0,,,,
09/23-09/29,1. 投标阶段,预算部,项目现场踏勘，弱电部分工程量测算，清单编制报出,28.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,预算部,1.项目投标出报价47小时,47.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,59.57446808510638,,,,
09/23-09/29,1. 投标阶段,预算部,1、现场踏勘,40.0,GS240097-BJ53,凤凰网浦项办公楼设计施工项目,70.0,,,,
09/09-09/15,2. 设计阶段,业务部Tina,输出平面方案,5.0,ISS24147-SZ09,苏州虎丘区太湖云谷2栋3层TTR场地局部退租项目,100.0,,,0.0,
09/09-09/15,1. 投标阶段,预算部,平面图纸概算1、沟通报价需求2、计算工程量、3、出具概算报价,3.0,ISS24147-SZ09,苏州虎丘区太湖云谷2栋3层TTR场地局部退租项目,100.0,,,0.0,
09/16-09/22,4. 竣工阶段,IT部,和现场沟通，绘制并发出弱电竣工图,3.0,ISS24147-SZ09,苏州虎丘区太湖云谷2栋3层TTR场地局部退租项目,100.0,,,0.0,
09/09-09/15,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24082-BJ06,北京海淀软通总部大楼室外连廊监控升级改造项目,100.0,51254.68,54484.3,-3229.62,
09/09-09/15,2. 设计阶段,预算部,项目前期平面图纸概算阶段,6.0,ISS24144-JN09,济南历下玉兰广场4层5层10层12层综合场地退租项目,100.0,,,0.0,
09/09-09/15,1. 投标阶段,预算部,概算阶段报价 内容1.编制清单 2.清单组价,4.0,ISS24152-CD09,成都郫都区雷斯特13层MAG场地TC转PC网络及电力系统升级改造项目,75.0,,,0.0,
09/16-09/22,2. 设计阶段,机电部,方案图纸,8.0,ISS24152-CD09,成都郫都区雷斯特13层MAG场地TC转PC网络及电力系统升级改造项目,100.0,,,0.0,
09/16-09/22,1. 投标阶段,预算部,概算阶段报价 内容1.编制清单 2.清单组价,1.5,ISS24152-CD09,成都郫都区雷斯特13层MAG场地TC转PC网络及电力系统升级改造项目,200.0,,,0.0,
09/23-09/29,2. 设计阶段,IT部,核对需求，绘制图纸并发出,3.0,ISS24152-CD09,成都郫都区雷斯特13层MAG场地TC转PC网络及电力系统升级改造项目,100.0,,,0.0,
09/23-09/29,1. 投标阶段,预算部,概算阶段报价 内容1.根据最新平面图纸及需求重新调整需求,3.0,ISS24152-CD09,成都郫都区雷斯特13层MAG场地TC转PC网络及电力系统升级改造项目,100.0,,,0.0,
09/16-09/22,2. 设计阶段,IT部,沟通需求，配合预算进行概算，绘制图纸并发出。,6.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,75.0,,,0.0,
09/16-09/22,2. 设计阶段,机电部,电暖专业施工图纸绘制,25.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,120.0,,,0.0,
09/16-09/22,2. 设计阶段,设计4部,扩初设计交底,24.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,100.0,,,0.0,
09/16-09/22,2. 设计阶段,预算部,项目前期平面图纸概算阶段,13.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,IT部,沟通需求，绘制图纸并发出,3.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,150.0,,,0.0,
09/23-09/29,2. 设计阶段,机电部,水暖电调整图纸,35.0,ISS24157-XA09,西安高新区环普产业园G4栋5层MAG华为业务线云服务及GTS新建项目,85.71428571428571,,,0.0,
09/16-09/22,3. 施工阶段,采购部,材料下单,1.0,ISS24280WX-BJ09,北京环保园C2栋3F地毯更换维修,100.0,,,,
09/16-09/22,4. 竣工阶段,机电部,竣工图,1.0,ISS24078-XA05,西安高新区环普产业园E栋35层MAG华为业务ODC场地门禁改造项目,100.0,331822.66,354012.09,-22189.43,
09/16-09/22,1. 投标阶段,设计3部,商务阶段,2.0,GS240051-BJ18,中国人寿B1层餐厅改造项目,125.0,1193360.46,971429.37,221931.09,进行中
09/23-09/29,1. 投标阶段,设计3部,商务阶段,3.0,GS240051-BJ18,中国人寿B1层餐厅改造项目,83.33333333333334,1193360.46,971429.37,221931.09,进行中
09/16-09/22,2. 设计阶段,业务部Tina,输出平面方案,4.0,ISS24153-DL09,大连高新区数码广场11号楼4层TTR场地改造项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,业务部Tina,输出平面图,4.0,ISS24153-DL09,大连高新区数码广场11号楼4层TTR场地改造项目,100.0,,,0.0,
09/16-09/22,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24097-NJ06,南京江宁天域互联D2栋3层及5层MAG华为业务ODC场地门禁改造项目,100.0,118696.81,117000.89,1695.92,
09/16-09/22,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24098-NJ06,南京雨花区怡化大厦D栋4层MAG华为业务ODC场地门禁改造项目,75.0,39274.47,42346.01,-3071.54,
09/23-09/29,4. 竣工阶段,预算部,1、检查审计审核的价格,1.0,ISS24098-NJ06,南京雨花区怡化大厦D栋4层MAG华为业务ODC场地门禁改造项目,150.0,39274.47,42346.01,-3071.54,
09/16-09/22,4. 竣工阶段,预算部,项目已完工结算阶段,2.0,ISS24099-NJ06,南京雨花区怡化中心B栋4层MAG华为业务ODC场地门禁改造项目,100.0,42618.98,41036.12,1582.86,
09/16-09/22,2. 设计阶段,预算部,施工图纸报价阶段 1、计算施工图纸工程量,4.0,ISS24148-XA09,西安高新腾飞科汇城11层MAG华为BPIT绿区ODC过渡场地退租拆除项目,62.5,,,0.0,
09/23-09/29,4. 竣工阶段,预算部,1、检查审计审核的价格,1.0,ISS24148-XA09,西安高新腾飞科汇城11层MAG华为BPIT绿区ODC过渡场地退租拆除项目,250.0,,,0.0,
09/23-09/29,2. 设计阶段,IT部,沟通需求，绘制图纸并发出,4.0,ISS24156-NJ09,南京江宁天域互联D1栋5层MAG华为原黄改蓝区域改回PC黄区项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,预算部,项目前期平面图纸概算阶段,4.0,ISS24156-NJ09,南京江宁天域互联D1栋5层MAG华为原黄改蓝区域改回PC黄区项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,IT部,核对需求，绘制图纸并发出,6.0,ISS24160-CD09,成都武侯区西部智谷5层DOS场地机房改造项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,预算部,1、计算平面图纸工程量,6.0,ISS24160-CD09,成都武侯区西部智谷5层DOS场地机房改造项目,100.0,,,0.0,
09/23-09/29,2. 设计阶段,机电部,现场踏勘，机电提疑,8.0,GS2400100-BJ55,CARIZON北京办公室设计项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计2部,勘察现场,10.0,GS2400100-BJ55,CARIZON北京办公室设计项目,100.0,,,,
09/23-09/29,2. 设计阶段,机电部,电气图纸绘制,4.0,ISS24163-CD09,成都郫都区雷斯特场地13层MAG门禁升级改造项目,100.0,,,0.0,
09/23-09/29,1. 投标阶段,景观部,线上会议,2.0,GS240098-NM02,SOS蒙古办公室设计项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计3部,外蒙古项目对接,4.0,GS240098-NM02,SOS蒙古办公室设计项目,100.0,,,,
09/23-09/29,5. 售后阶段,设计1部,售后服务,2.0,GS230069-BJ10,北京BJ老故事503园区小院北京市朝阳区安翔路10号项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计3部,"平面方案,客户沟通,现场勘查",12.0,GS2400101-BJ56,德晟海运办公室设计施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,设计3部,设计报价,1.0,GS240093-BJ50,巴基斯坦使馆学校北京设计施工项目,100.0,,,0.0,进行中
09/23-09/29,1. 投标阶段,设计3部,贝壳线上会议,1.0,GS240099-BJ54,贝壳2024北京链家门店硬装施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,预算部,贝壳门店项目，线上面试会议,1.0,GS240099-BJ54,贝壳2024北京链家门店硬装施工项目,100.0,,,,
09/23-09/29,1. 投标阶段,预算部,投标项目,8.0,GS240099-BJ54,贝壳2024北京链家门店硬装施工项目,12.5,,,,
09/23-09/29,1. 投标阶段,预算部,1、线上面试,1.0,GS240099-BJ54,贝壳2024北京链家门店硬装施工项目,100.0,,,,
09/23-09/29,2. 设计阶段,设计4部,施工配合,20.0,ISS24161-CQ09,重庆两江营销中心设计项目,100.0,,,0.0,
09/23-09/29,5. 售后阶段,深化部,竣工资料盖章,1.0,GS220035-BJ05,北二里庄44号写字楼装修工程,100.0,,,,
09/23-09/29,4. 竣工阶段,预算部,1.根据现场未作项目进行扣减，1.与项目经理及劳务沟通现场未做项目 2.编制扣减清单,4.0,GS230070-BJ10,歌尔北京致真大厦19层精装修工程,100.0,,,,
09/23-09/29,2. 设计阶段,预算部,1、与设计师、项目经理沟通项目改造内容,4.0,ISS24159-DG09,东莞松山湖中集智谷28栋4层MAG新凯来业务ODC场地退租项目,100.0,15754.55,15250.78,503.77,
,,,,,GS240013-SH01,上海联江芯半导体有限公司盛夏路399弄亚芯科技园2号楼7楼局部装修施工,,4491464.77,3599526.62,891938.15,成功签约
,,,,,GS240034-BJ10,炮局二条一号院会所设计项目,,2578000.0,2300000.0,278000.0,成功签约
,,,,,,上海歌尔办公室改造,,206250.0,165000.0,41250.0,成功签约
,,,,,,上海歌尔办公室改造实验室接地,,7176.7,6658.16,518.54,成功签约
,,,,,,上海歌尔办公室改造防静电PVC,,40560.0,32000.0,8560.0,成功签约
,,,,,,FY24微软北京园区厨房设备紧急采购改造项目排油烟,,176632.68,154355.08,22277.6,成功签约
,,,,,,微软北京园区热力站排水管水篦子项目,,34670.44,32437.68,2232.76,成功签约
,,,,,,微软北京园区小项目方案征询  1号楼2号楼白色家电更换,,200263.73,178492.98,21770.75,成功签约
,,,,,,微软北京园区小项目方案征询  1号楼B4地面渗水维修项目,,486196.49,419205.23,66991.26,成功签约
,,,,,,微软北京园区小项目方案征询  FY24 T1 B3和B4停车场及T2 B2库房和B3漏水维修,,404426.27,334060.33,70365.94,成功签约
,,,,,,AMD 直饮水机安装水管管路改造,,40312.45,33585.96,6726.49,成功签约
,,,,,,AMD18F19F茶水间地胶及直饮水相关改造,,33738.55,32155.31,1583.24,成功签约
,,,,,,AMD18F排污水管改造报价,,27126.57,26028.88,1097.69,成功签约
,,,,,,AMD茶水间更换地胶PVC,,18950.84,16388.81,2562.03,成功签约
,,,,,,AMD 19F会议室改造,,24580.67,21680.54,2900.13,成功签约
,,,,,,AMD 19层前台18层茶水内墙面乳胶漆翻新,,20401.5,16489.2,3912.3,成功签约
,,,,,,AMD 增加背漆玻璃及墙面翻新,,8417.57,6734.05,1683.52,成功签约
,,,,,,AMD 会议室18291910更换壁纸,,6049.7,5634.21,415.49,成功签约
,,,,,,AMD 18层茶水门口及18381839走廊的壁纸和去母婴室走廊的壁纸改造,,16369.39,14495.09,1874.3,进行中
,,,,,,怀柔小院阳光棚改造,,172500.0,138000.0,34500.0,成功签约
,,,,,,北京BJ嘉行传媒朝阳751园A21栋办公室设计施工项目空调过滤网清洗,,5135.72,4822.16,313.56,成功签约
,,,,,GS230079-BJ11,方正国际大厦施工项目,,6976418.0,5602895.65,1373522.35,谈判中
,,,,,GS240071-GD05,冠宇达顺德厂房创研楼施工项目D栋,,13124163.85,10489933.08,2634230.77,谈判中
,,,,,GS240010-BJ01,香港大学办公室设计施工项目,,2359318.59,1839583.58,519735.01,谈判中
,,,,,GS240033-CD02,常德CD鼎桥成都天府产业园C3楼1F北侧餐厅项目,,,,0.0,项目失败
,,,,,GS240050-GD04,2024 BMBS广州办公室装修改造项目,,1589302.55,1273345.38,315957.17,谈判中
,,,,,GS240052-SD02,青岛歌尔虚拟现实产业园14厂房精装修工程,,1246960.43,10990968.72,-9744008.29,谈判中
,,,,,GS240066-BJ32,中信金属办公室改造项目,,,,0.0,进行中
,,,,,GS240066-BJ32,中信金属办公室改造项目,,,,0.0,进行中
,,,,,,HTC改造项目,,530028.05,34000.0,496028.05,进行中
,,,,,,白米范局部改造项目,,36000.0,675286.0,-639286.0,进行中
,,,,,GS240048-BJ17,金尚城溪105单元牛街祥云轩装修工程,,3555073.81,483579.83,3071493.98,进行中
,,,,,,歌尔光电园二期大健康项目,,540648.21,8862036.89,-8321388.68,谈判中
